2452638|50412|17263|44047|586372|697|22622|1|14|3|17|72.38|111.46|75.79|0.00|1288.43|1230.46|1894.82|38.65|0.00|1288.43|1327.08|57.97|
2452638|50412|17971|44047|586372|697|22622|1|51|3|88|27.95|38.57|26.99|403.77|2375.12|2459.60|3394.16|0.00|403.77|1971.35|1971.35|-488.25|
2452638|50412|14443|44047|586372|697|22622|1|296|3|4|95.75|146.49|43.94|0.00|175.76|383.00|585.96|5.27|0.00|175.76|181.03|-207.24|
2452638|50412|14100|44047|586372|697|22622|1|77|3|79|44.66|83.06|17.44|1115.98|1377.76|3528.14|6561.74|5.23|1115.98|261.78|267.01|-3266.36|
2452638|50412|15786|44047|586372|697|22622|1|126|3|56|4.31|6.76|0.06|3.22|3.36|241.36|378.56|0.01|3.22|0.14|0.15|-241.22|
2452638|50412|10693|44047|586372|697|22622|1|140|3|27|37.04|58.89|55.35|0.00|1494.45|1000.08|1590.03|29.88|0.00|1494.45|1524.33|494.37|
2452638|50412|16869|44047|586372|697|22622|1|37|3|4|75.67|130.15|35.14|0.00|140.56|302.68|520.60|9.83|0.00|140.56|150.39|-162.12|
2452638|50412|5355|44047|586372|697|22622|1|90|3|53|23.04|44.00|26.40|0.00|1399.20|1221.12|2332.00|13.99|0.00|1399.20|1413.19|178.08|
2452638|50412|4698|44047|586372|697|22622|1|130|3|98|85.00|132.60|90.16|4506.19|8835.68|8330.00|12994.80|0.00|4506.19|4329.49|4329.49|-4000.51|
2451438|38195|12790|38814|874786|1511|19083|2|77|4|43|54.34|107.59|87.14|0.00|3747.02|2336.62|4626.37|299.76|0.00|3747.02|4046.78|1410.40|
2451438|38195|5515|38814|874786|1511|19083|2|224|4|23|2.91|3.57|3.53|32.47|81.19|66.93|82.11|0.97|32.47|48.72|49.69|-18.21|
2451438|38195|7990|38814|874786|1511|19083|2|16|4|56|64.68|78.90|24.45|0.00|1369.20|3622.08|4418.40|0.00|0.00|1369.20|1369.20|-2252.88|
2451438|38195|9685|38814|874786|1511|19083|2|284|4|21|40.39|40.39|12.11|0.00|254.31|848.19|848.19|22.88|0.00|254.31|277.19|-593.88|
2451438|38195|11036|38814|874786|1511|19083|2|229|4|41|67.18|78.60|5.50|0.00|225.50|2754.38|3222.60|13.53|0.00|225.50|239.03|-2528.88|
2451438|38195|8452|38814|874786|1511|19083|2|152|4|27|26.21|44.81|19.26|0.00|520.02|707.67|1209.87|46.80|0.00|520.02|566.82|-187.65|
2451438|38195|5350|38814|874786|1511|19083|2|241|4|86|64.67|123.51|55.57|0.00|4779.02|5561.62|10621.86|47.79|0.00|4779.02|4826.81|-782.60|
2451438|38195|163|38814|874786|1511|19083|2|190|4|17|54.26|105.80|9.52|116.52|161.84|922.42|1798.60|0.00|116.52|45.32|45.32|-877.10|
2451438|38195|1576|38814|874786|1511|19083|2|150|4|74|81.81|163.62|45.81|0.00|3389.94|6053.94|12107.88|271.19|0.00|3389.94|3661.13|-2664.00|
2451438|38195|6988|38814|874786|1511|19083|2|122|4|23|53.28|77.78|1.55|21.03|35.65|1225.44|1788.94|1.16|21.03|14.62|15.78|-1210.82|
2451465|53976|1940|13246|963544|5042|28940|2|70|5|60|69.54|112.65|57.45|0.00|3447.00|4172.40|6759.00|34.47|0.00|3447.00|3481.47|-725.40|
2451465|53976|11324|13246|963544|5042|28940|2|196|5|52|16.33|32.33|31.68|0.00|1647.36|849.16|1681.16|115.31|0.00|1647.36|1762.67|798.20|
2451465|53976|14599|13246|963544|5042|28940|2|167|5|83|74.15|89.72|63.70|0.00|5287.10|6154.45|7446.76|422.96|0.00|5287.10|5710.06|-867.35|
2451465|53976|11590|13246|963544|5042|28940|2|84|5|15|21.21|33.93|30.53|0.00|457.95|318.15|508.95|22.89|0.00|457.95|480.84|139.80|
2451465|53976|16792|13246|963544|5042|28940|2|12|5|71|22.10|37.57|28.17|0.00|2000.07|1569.10|2667.47|180.00|0.00|2000.07|2180.07|430.97|
2451465|53976|6466|13246|963544|5042|28940|2|200|5|36|7.93|12.92|7.36|0.00|264.96|285.48|465.12|0.00|0.00|264.96|264.96|-20.52|
2451465|53976|15752|13246|963544|5042|28940|2|10|5|66|71.06|136.43|45.02|0.00|2971.32|4689.96|9004.38|59.42|0.00|2971.32|3030.74|-1718.64|
2451465|53976|12650|13246|963544|5042|28940|2|185|5|66|21.01|28.57|5.99|0.00|395.34|1386.66|1885.62|7.90|0.00|395.34|403.24|-991.32|
|53976|5842||963544|||2|158|5|50|30.69|59.84||||1534.50||0.00||1735.00||200.50|
2451465|53976|14686|13246|963544|5042|28940|2|215|5|91|27.68|53.69|0.53|0.00|48.23|2518.88|4885.79|3.85|0.00|48.23|52.08|-2470.65|
2451465|53976|6068|13246|963544|5042|28940|2|125|5|76|89.78|103.24|50.58|0.00|3844.08|6823.28|7846.24|153.76|0.00|3844.08|3997.84|-2979.20|
2451465|53976|13562|13246|963544|5042|28940|2|75|5|64|87.90|95.81|66.10|0.00|4230.40|5625.60|6131.84|0.00|0.00|4230.40|4230.40|-1395.20|
2451465|53976|13958|13246|963544|5042|28940|2|149|5|60|41.72|52.98|32.31|0.00|1938.60|2503.20|3178.80|0.00|0.00|1938.60|1938.60|-564.60|
|53976|1808|13246|||28940|2||5|||77.52|11.62|0.00|732.06||4883.76|43.92|0.00||||
2451465|53976|16195|13246|963544|5042|28940|2|206|5|50|30.96|56.34|45.07|0.00|2253.50|1548.00|2817.00|22.53|0.00|2253.50|2276.03|705.50|
||8621|53029||2092|||168|6||||||449.88||||||||
2452109|36794|3049|53029|506184|2092|44800|4|72|6|31|49.78|77.15|69.43|0.00|2152.33|1543.18|2391.65|0.00|0.00|2152.33|2152.33|609.15|
2452109|36794|2549|53029|506184|2092|44800|4|128|6|62|85.07|159.08|76.35|0.00|4733.70|5274.34|9862.96|189.34|0.00|4733.70|4923.04|-540.64|
2452109|36794|10895|53029|506184|2092|44800|4|276|6|1|71.10|89.58|61.81|0.00|61.81|71.10|89.58|3.70|0.00|61.81|65.51|-9.29|
2452109|36794|11705|53029|506184|2092|44800|4|9|6|61|48.18|60.70|18.81|126.21|1147.41|2938.98|3702.70|71.48|126.21|1021.20|1092.68|-1917.78|
2452109|36794|13513|53029|506184|2092|44800|4|248|6|42|64.46|70.26|32.31|0.00|1357.02|2707.32|2950.92|27.14|0.00|1357.02|1384.16|-1350.30|
2452109|36794|3291|53029|506184|2092|44800|4|153|6|100|41.08|42.31|38.50|0.00|3850.00|4108.00|4231.00|346.50|0.00|3850.00|4196.50|-258.00|
2452109|36794|13245|53029|506184|2092|44800|4|252|6|64|86.35|152.83|122.26|6650.94|7824.64|5526.40|9781.12|35.21|6650.94|1173.70|1208.91|-4352.70|
2452109|36794|10355|53029|506184|2092|44800|4|216|6|94|62.67|99.64|97.64|0.00|9178.16|5890.98|9366.16|91.78|0.00|9178.16|9269.94|3287.18|
2452109|36794|6437|53029|506184|2092|44800|4|198|6|72|55.49|93.77|55.32|0.00|3983.04|3995.28|6751.44|199.15|0.00|3983.04|4182.19|-12.24|
2452109|36794|2647|53029|506184|2092|44800|4|150|6|100|4.45|7.87|7.24|0.00|724.00|445.00|787.00|57.92|0.00|724.00|781.92|279.00|
2452260|46712|5183|69954|890396|791|37633|2|6|7|51|84.65|124.43|49.77|0.00|2538.27|4317.15|6345.93|76.14|0.00|2538.27|2614.41|-1778.88|
2452260|46712|4627|69954|890396|791|37633|2|210|7|9|56.13|59.49|30.93|0.00|278.37|505.17|535.41|22.26|0.00|278.37|300.63|-226.80|
2452260||9751|69954|890396|791||||7|4|||||278.60|203.68|366.60|22.28||278.60|300.88||
2452260|46712|15333|69954|||||85|7|||72.02||||||||4990.30||1141.70|
2452260|46712|4833|69954|890396|791|37633|2|153|7|88|38.23|72.63|39.22|0.00|3451.36|3364.24|6391.44|138.05|0.00|3451.36|3589.41|87.12|
2452260|46712|10487|69954|890396|791|37633|2|153|7|52|63.80|81.02|22.68|0.00|1179.36|3317.60|4213.04|23.58|0.00|1179.36|1202.94|-2138.24|
2452260|46712|5905|69954|890396|791|37633|2|77|7|69|99.85|113.82|110.40|0.00|7617.60|6889.65|7853.58|0.00|0.00|7617.60|7617.60|727.95|
2452260|46712|8955|69954|890396|791|37633|2|55|7|54|42.82|56.09|21.31|0.00|1150.74|2312.28|3028.86|92.05|0.00|1150.74|1242.79|-1161.54|
2452260|46712|15179|69954|890396|791|37633|2|5|7|12|47.60|75.20|65.42|0.00|785.04|571.20|902.40|47.10|0.00|785.04|832.14|213.84|
2452260|46712|4795|69954|890396|791|37633|2|212|7|73|12.17|14.23|11.24|623.59|820.52|888.41|1038.79|5.90|623.59|196.93|202.83|-691.48|
2452260|46712|17255|69954|890396|791|37633|2|275|7|69|34.19|58.46|50.86|0.00|3509.34|2359.11|4033.74|210.56|0.00|3509.34|3719.90|1150.23|
2452260|46712|12571|69954|890396|791|37633|2|147|7|82|69.53|87.60|34.16|0.00|2801.12|5701.46|7183.20|0.00|0.00|2801.12|2801.12|-2900.34|
2452179|52209|4183|86944|578318|6045|49019|8|109|8|90|81.63|151.83|113.87|9428.43|10248.30|7346.70|13664.70|40.99|9428.43|819.87|860.86|-6526.83|
2452179|52209|13427|86944|578318|6045|49019|8|106|8|87|31.78|63.24|16.44|0.00|1430.28|2764.86|5501.88|57.21|0.00|1430.28|1487.49|-1334.58|
2452179|52209|665|86944|578318|6045|49019|8|123|8|31|15.64|26.43|13.21|0.00|409.51|484.84|819.33|4.09|0.00|409.51|413.60|-75.33|
2452179|52209|11893|86944|578318|6045|49019|8|71|8|95|21.29|33.85|20.64|0.00|1960.80|2022.55|3215.75|98.04|0.00|1960.80|2058.84|-61.75|
2452179|52209|11365|86944|578318|6045|49019|8|239|8|7|18.65|27.97|20.41|0.00|142.87|130.55|195.79|1.42|0.00|142.87|144.29|12.32|
2452179|52209|7115|86944|578318|6045|49019|8|242|8|54|36.99|47.71|27.67|0.00|1494.18|1997.46|2576.34|89.65|0.00|1494.18|1583.83|-503.28|
2452179|52209|12041|86944|578318|6045|49019|8|299|8|95|91.80|93.63|75.84|6700.46|7204.80|8721.00|8894.85|5.04|6700.46|504.34|509.38|-8216.66|
2452179|52209|5929|86944|578318|6045|49019|8|128|8|83|14.11|27.37|3.28|0.00|272.24|1171.13|2271.71|13.61|0.00|272.24|285.85|-898.89|
2452179|52209|16671|86944|578318|6045|49019|8|45|8|20|18.95|33.92|31.88|0.00|637.60|379.00|678.40|51.00|0.00|637.60|688.60|258.60|
2452179|52209|17119|86944|578318|6045|49019|8|251|8|51|8.04|8.92|1.07|0.00|54.57|410.04|454.92|4.91|0.00|54.57|59.48|-355.47|
2452179|52209|17545|86944|578318|6045|49019|8|65|8|49|72.15|104.61|80.54|0.00|3946.46|3535.35|5125.89|39.46|0.00|3946.46|3985.92|411.11|
2452496|45986|12969|47480|1023064|4248|43385|4|14|9|59|88.31|106.85|44.87|0.00|2647.33|5210.29|6304.15|211.78|0.00|2647.33|2859.11|-2562.96|
2452496|45986|4623|47480|1023064|4248|43385|4|296|9|34|2.97|3.35|2.04|0.00|69.36|100.98|113.90|3.46|0.00|69.36|72.82|-31.62|
2452496|45986|17310|47480|1023064|4248|43385|4|167|9|33|27.13|53.44|2.13|0.00|70.29|895.29|1763.52|2.81|0.00|70.29|73.10|-825.00|
2452496|45986|13717|47480|1023064|4248|43385|4|172|9|53|75.37|89.69|54.71|0.00|2899.63|3994.61|4753.57|115.98|0.00|2899.63|3015.61|-1094.98|
|45986|16363|47480|1023064||43385|||9|54||||0.00|768.42|3873.42|||0.00||829.89||
2452496|45986|69|47480|1023064|4248|43385|4|96|9|11|31.70|54.52|47.97|527.67|527.67|348.70|599.72|0.00|527.67|0.00|0.00|-348.70|
2452496|45986|16461|47480|1023064|4248|43385|4|281|9|66|15.21|26.00|25.22|66.58|1664.52|1003.86|1716.00|111.85|66.58|1597.94|1709.79|594.08|
2452496|45986|889|47480|1023064|4248|43385|4|287|9|6|27.17|51.62|25.29|0.00|151.74|163.02|309.72|3.03|0.00|151.74|154.77|-11.28|
2452496|45986|12027|47480|1023064|4248|43385|4|1|9|27|98.68|195.38|15.63|0.00|422.01|2664.36|5275.26|33.76|0.00|422.01|455.77|-2242.35|
2452496|45986|1185|47480|1023064|4248|43385|4|139|9|62|55.68|64.03|3.84|233.31|238.08|3452.16|3969.86|0.14|233.31|4.77|4.91|-3447.39|
2452496|45986|16083|47480|1023064|4248|43385|4|124|9|32|99.10|152.61|132.77|0.00|4248.64|3171.20|4883.52|339.89|0.00|4248.64|4588.53|1077.44|
2452496|45986|7945|47480|1023064|4248|43385|4|239|9|83|8.10|14.58|8.60|0.00|713.80|672.30|1210.14|64.24|0.00|713.80|778.04|41.50|
|45986|13483|||4248||4|109|9||59.14|108.81|46.78|0.00||3311.84|6093.36||0.00|2619.68|2619.68||
2452496|45986|8334|47480|1023064|4248|43385|4|22|9|71|34.79|36.87|19.17|1197.74|1361.07|2470.09|2617.77|8.16|1197.74|163.33|171.49|-2306.76|
2452496|45986|15133|47480|1023064|4248|43385|4|111|9|15|35.89|63.88|30.66|0.00|459.90|538.35|958.20|41.39|0.00|459.90|501.29|-78.45|
2452496|45986|16659|47480|1023064|4248|43385|4|1|9|84|76.71|85.14|5.10|0.00|428.40|6443.64|7151.76|21.42|0.00|428.40|449.82|-6015.24|
2451966|60226|9811|4451|71288|6925|24515|10|38|10|28|47.85|50.24|19.09|0.00|534.52|1339.80|1406.72|37.41|0.00|534.52|571.93|-805.28|
2451966|60226|3933|4451|71288|6925|24515|10|61|10|52|52.19|66.80|26.05|0.00|1354.60|2713.88|3473.60|94.82|0.00|1354.60|1449.42|-1359.28|
2451966|60226|5863|4451|71288|6925|24515|10|27|10|47|11.71|22.60|3.61|0.00|169.67|550.37|1062.20|3.39|0.00|169.67|173.06|-380.70|
2451966|60226|4357|4451|71288|6925|24515|10|122|10|17|88.36|133.42|53.36|0.00|907.12|1502.12|2268.14|0.00|0.00|907.12|907.12|-595.00|
2451966|60226|15447|4451|71288|6925|24515|10|250|10|67|33.28|34.61|19.72|0.00|1321.24|2229.76|2318.87|39.63|0.00|1321.24|1360.87|-908.52|
2451966|60226|3433|4451|71288|6925|24515|10|195|10|83|10.26|17.33|9.18|0.00|761.94|851.58|1438.39|45.71|0.00|761.94|807.65|-89.64|
2451966|60226|755|4451|71288|6925|24515|10|91|10|74|82.24|152.96|97.89|0.00|7243.86|6085.76|11319.04|144.87|0.00|7243.86|7388.73|1158.10|
||1425|4451|71288|6925|24515|||10|92|||||2092.08|2280.68|3033.24|||2092.08|2280.36|-188.60|
2451966|60226|1511|4451|71288|6925|24515|10|95|10|76|31.47|56.01|31.36|0.00|2383.36|2391.72|4256.76|143.00|0.00|2383.36|2526.36|-8.36|
2451966|60226|13803|4451|71288|6925|24515|10|185|10|66|82.35|137.52|82.51|0.00|5445.66|5435.10|9076.32|0.00|0.00|5445.66|5445.66|10.56|
2452420|68961|7519|48900|781292|2484|22923|8|68|11|68|7.16|12.88|5.66|107.76|384.88|486.88|875.84|8.31|107.76|277.12|285.43|-209.76|
2452420|68961|1315|48900|781292|2484|22923|8|112|11|70|45.84|49.50|45.54|0.00|3187.80|3208.80|3465.00|159.39|0.00|3187.80|3347.19|-21.00|
2452420|68961|12438|48900|781292|2484|22923|8|239|11|16|92.94|185.88|46.47|0.00|743.52|1487.04|2974.08|44.61|0.00|743.52|788.13|-743.52|
2452420|68961|17395|48900|781292|2484|22923|8|214|11|85|38.04|42.98|22.34|0.00|1898.90|3233.40|3653.30|56.96|0.00|1898.90|1955.86|-1334.50|
2452420|68961|157|48900|781292|2484|22923|8|146|11|84|64.63|101.46|14.20|0.00|1192.80|5428.92|8522.64|59.64|0.00|1192.80|1252.44|-4236.12|
2452420|68961|10699|48900|781292|2484|22923|8|199|11|33|73.77|138.68|128.97|0.00|4256.01|2434.41|4576.44|0.00|0.00|4256.01|4256.01|1821.60|
2452420|68961|15157|48900|781292|2484|22923|8|90|11|96|15.52|21.41|21.41|0.00|2055.36|1489.92|2055.36|61.66|0.00|2055.36|2117.02|565.44|
2452420|68961|17226|48900|781292|2484|22923|8|68|11|11|34.03|44.23|42.46|0.00|467.06|374.33|486.53|18.68|0.00|467.06|485.74|92.73|
2452420|68961|11991|48900|781292|2484|22923|8|113|11|38|3.27|3.56|0.32|0.00|12.16|124.26|135.28|0.48|0.00|12.16|12.64|-112.10|
2452420|68961|9901|48900|781292|2484|22923|8|294|11|57|46.93|80.71|63.76|0.00|3634.32|2675.01|4600.47|327.08|0.00|3634.32|3961.40|959.31|
2452420|68961|7608|48900|781292|2484|22923|8|161|11|66|8.34|15.76|15.76|0.00|1040.16|550.44|1040.16|83.21|0.00|1040.16|1123.37|489.72|
2452420|68961|15649|48900|781292|2484|22923|8|277|11|33|66.11|114.37|78.91|0.00|2604.03|2181.63|3774.21|104.16|0.00|2604.03|2708.19|422.40|
||11490||781292||22923|8|246|11|||||0.00||4141.28||483.99|0.00||5861.67|1236.40|
2451206|35137|6248|20820|63209|3198|42434|8|261|12|36|75.17|75.92|40.23|0.00|1448.28|2706.12|2733.12|14.48|0.00|1448.28|1462.76|-1257.84|
2451206|35137|14944|20820|63209|3198|42434|8|1|12|9|7.33|11.94|11.22|31.30|100.98|65.97|107.46|2.09|31.30|69.68|71.77|3.71|
2451206|35137|9788|20820|63209|3198|42434|8|297|12|73|79.42|95.30|78.14|0.00|5704.22|5797.66|6956.90|456.33|0.00|5704.22|6160.55|-93.44|
2451206|35137|373|20820|63209|3198|42434|8|286|12|57|13.95|27.06|8.38|0.00|477.66|795.15|1542.42|33.43|0.00|477.66|511.09|-317.49|
2451206|35137|9616|20820|63209|3198|42434|8|79|12|66|99.06|104.01|78.00|0.00|5148.00|6537.96|6864.66|154.44|0.00|5148.00|5302.44|-1389.96|
2451206|35137|4888|20820|63209|3198|42434|8|183|12|56|75.74|133.30|0.00|0.00|0.00|4241.44|7464.80|0.00|0.00|0.00|0.00|-4241.44|
2451206|35137|14746|20820|63209|3198|42434|8|87|12|26|58.74|82.23|60.02|0.00|1560.52|1527.24|2137.98|46.81|0.00|1560.52|1607.33|33.28|
2451206|35137|1591|20820|63209|3198|42434|8|277|12|82|45.84|49.96|22.98|1262.52|1884.36|3758.88|4096.72|55.96|1262.52|621.84|677.80|-3137.04|
2451206|35137|6148|20820|63209|3198|42434|8|139|12|36|97.62|193.28|15.46|0.00|556.56|3514.32|6958.08|5.56|0.00|556.56|562.12|-2957.76|
2451206|35137|15440|20820|63209|3198|42434|8|1|12|99|27.09|53.63|26.27|0.00|2600.73|2681.91|5309.37|104.02|0.00|2600.73|2704.75|-81.18|
2451206|35137|13399|20820|63209|3198|42434|8|289|12|46|45.27|60.20|22.27|0.00|1024.42|2082.42|2769.20|51.22|0.00|1024.42|1075.64|-1058.00|
2450850|65476|5971|15144|1401973|4002|32431|1|138|13|80|72.61|82.04|63.17|0.00|5053.60|5808.80|6563.20|454.82|0.00|5053.60|5508.42|-755.20|
2450850|65476|6682|15144|1401973|4002|32431|1|135|13|80|32.05|41.98|22.66|0.00|1812.80|2564.00|3358.40|72.51|0.00|1812.80|1885.31|-751.20|
2450850|65476|4430|15144|1401973|4002|32431|1|120|13|73|5.86|11.72|0.70|0.00|51.10|427.78|855.56|4.08|0.00|51.10|55.18|-376.68|
2450850|65476|6085|15144|1401973|4002|32431|1|72|13|58|21.45|28.74|22.12|0.00|1282.96|1244.10|1666.92|115.46|0.00|1282.96|1398.42|38.86|
2450850|65476|1760|15144|1401973|4002|32431|1|121|13|12|80.96|138.44|41.53|0.00|498.36|971.52|1661.28|24.91|0.00|498.36|523.27|-473.16|
2450850|65476|10096|15144|1401973|4002|32431|1|107|13|12|17.14|30.85|28.99|0.00|347.88|205.68|370.20|6.95|0.00|347.88|354.83|142.20|
|65476|1898|15144|||32431|1|180|13||96.46|||0.00|432.48|385.84||8.64|0.00||441.12||
2450850|65476|7640|15144|1401973|4002|32431|1|5|13|48|17.06|28.49|10.82|0.00|519.36|818.88|1367.52|25.96|0.00|519.36|545.32|-299.52|
2450850||868|15144||4002|32431|1||13||62.85|109.35||0.00||5467.95|9513.45|38.03|0.00|950.91||-4517.04|
2450850|65476|17240|15144|1401973|4002|32431|1|163|13|20|93.85|185.82|137.50|2255.00|2750.00|1877.00|3716.40|39.60|2255.00|495.00|534.60|-1382.00|
2450850|65476|16894|15144|1401973|4002|32431|1|255|13|87|20.99|30.43|16.12|1192.07|1402.44|1826.13|2647.41|14.72|1192.07|210.37|225.09|-1615.76|
2450850|65476|6140|15144|1401973|4002|32431|1|1|13|15|89.90|163.61|4.90|46.30|73.50|1348.50|2454.15|2.44|46.30|27.20|29.64|-1321.30|
2450850|65476|2191|15144||4002|32431|||13||||15.60|||2390.50|||||||
2450850|65476|7723|15144|1401973|4002|32431|1|252|13|27|59.09|112.86|83.51|0.00|2254.77|1595.43|3047.22|202.92|0.00|2254.77|2457.69|659.34|
2450850|65476|2108||1401973||32431|||13|9||||478.29||||1.89|478.29||49.20||
2450850|65476|11758|15144|1401973|4002|32431|1|84|13|34|72.24|107.63|49.50|1464.21|1683.00|2456.16|3659.42|17.50|1464.21|218.79|236.29|-2237.37|
2452217|34167|13515|19409|1145357|4905|39653|4|125|14|57|87.32|92.55|43.49|1933.56|2478.93|4977.24|5275.35|5.45|1933.56|545.37|550.82|-4431.87|
2452217|34167|177|19409|1145357|4905|39653|4|15|14|41|13.05|15.13|9.22|109.62|378.02|535.05|620.33|0.00|109.62|268.40|268.40|-266.65|
2452217|34167|16929|19409|1145357|4905|39653|4|120|14|14|54.76|91.99|0.91|0.00|12.74|766.64|1287.86|0.25|0.00|12.74|12.99|-753.90|
2452217|34167|16741|19409|1145357|4905|39653|4|253|14|46|76.43|110.82|64.27|0.00|2956.42|3515.78|5097.72|236.51|0.00|2956.42|3192.93|-559.36|
2452217|34167|11549|19409|1145357|4905|39653|4|254|14|6|19.33|26.67|20.80|0.00|124.80|115.98|160.02|7.48|0.00|124.80|132.28|8.82|
2452217|34167|11817|19409|1145357|4905|39653|4|182|14|81|60.77|66.84|7.35|0.00|595.35|4922.37|5414.04|35.72|0.00|595.35|631.07|-4327.02|
